Frame count,Player 1 Keypoints,Player 2 Keypoints,Ball Position,Shot Type,Player 1 RL World Position,Player 2 RL World Position,Ball RL World Position,Who Hit the Ball
209,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.36439910531044006, 0.5675424933433533], [0.3809203505516052, 0.56208735704422], [0.3583952784538269, 0.6125616431236267], [0.39971432089805603, 0.6019151210784912], [0.33995527029037476, 0.6630722880363464], [0.4182875156402588, 0.6446279883384705], [0.32129141688346863, 0.6806660890579224], [0.40892887115478516, 0.6714840531349182], [0.3698614239692688, 0.7178003787994385], [0.39706069231033325, 0.7123469114303589], [0.3570798635482788, 0.7915021181106567], [0.3936886787414551, 0.7863178849220276], [0.35473698377609253, 0.8793712258338928], [0.39416995644569397, 0.8701276183128357]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42363324761390686, 0.6515887975692749], [0.43856143951416016, 0.6521224975585938], [0.0, 0.0], [0.4505820870399475, 0.6707896590232849], [0.0, 0.0], [0.0, 0.0], [0.4289032816886902, 0.7177504897117615], [0.4414668679237366, 0.7177810668945312], [0.4240792393684387, 0.7531331181526184], [0.4492951035499573, 0.7518445253372192], [0.43462103605270386, 0.8053817749023438], [0.46968454122543335, 0.8027576804161072]]","[162, 136]",tight_straight drive,"[2.801, 4.56, 0.622]","[3.147, 4.678, 0.635]","[1.779, 3.946, 0.5]",1 hit the ball
210,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.36439910531044006, 0.5675424933433533], [0.3809203505516052, 0.56208735704422], [0.3583952784538269, 0.6125616431236267], [0.39971432089805603, 0.6019151210784912], [0.33995527029037476, 0.6630722880363464], [0.4182875156402588, 0.6446279883384705], [0.32129141688346863, 0.6806660890579224], [0.40892887115478516, 0.6714840531349182], [0.3698614239692688, 0.7178003787994385], [0.39706069231033325, 0.7123469114303589], [0.3570798635482788, 0.7915021181106567], [0.3936886787414551, 0.7863178849220276], [0.35473698377609253, 0.8793712258338928], [0.39416995644569397, 0.8701276183128357]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3680793344974518, 0.5612124800682068], [0.3843502700328827, 0.5575581192970276], [0.3619181513786316, 0.6053314805030823], [0.40204715728759766, 0.5977110266685486], [0.34428098797798157, 0.6603918671607971], [0.419760525226593, 0.6471214890480042], [0.32749730348587036, 0.6874172687530518], [0.41026076674461365, 0.6809866428375244], [0.375090092420578, 0.7104991674423218], [0.40111836791038513, 0.7068601846694946], [0.36998245120048523, 0.7826975584030151], [0.3994075357913971, 0.7791617512702942], [0.3770807683467865, 0.8687077164649963], [0.4051436483860016, 0.8610502481460571]]","[151, 159]",tight_straight drive,"[2.801, 4.56, 0.622]","[3.086, 4.67, 0.634]","[1.616, 3.476, 0.451]",1 hit the ball
211,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.37134724855422974, 0.5592173933982849], [0.0, 0.0], [0.36482149362564087, 0.6029409170150757], [0.40742549300193787, 0.5934359431266785], [0.34876102209091187, 0.6609238386154175], [0.4250500798225403, 0.6358742713928223], [0.33530130982398987, 0.694408655166626], [0.4235175549983978, 0.6437137126922607], [0.37656569480895996, 0.707577109336853], [0.4038240909576416, 0.7041497230529785], [0.3750770688056946, 0.7885176539421082], [0.39897292852401733, 0.7866389751434326], [0.3850657045841217, 0.8748058676719666], [0.40368637442588806, 0.8688294887542725]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3680793344974518, 0.5612124800682068], [0.3843502700328827, 0.5575581192970276], [0.3619181513786316, 0.6053314805030823], [0.40204715728759766, 0.5977110266685486], [0.34428098797798157, 0.6603918671607971], [0.419760525226593, 0.6471214890480042], [0.32749730348587036, 0.6874172687530518], [0.41026076674461365, 0.6809866428375244], [0.375090092420578, 0.7104991674423218], [0.40111836791038513, 0.7068601846694946], [0.36998245120048523, 0.7826975584030151], [0.3994075357913971, 0.7791617512702942], [0.3770807683467865, 0.8687077164649963], [0.4051436483860016, 0.8610502481460571]]","[145, 172]",tight_straight drive,"[2.793, 4.555, 0.621]","[3.086, 4.67, 0.634]","[1.463, 3.107, 0.407]",2 hit the ball
212,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.37134724855422974, 0.5592173933982849], [0.0, 0.0], [0.36482149362564087, 0.6029409170150757], [0.40742549300193787, 0.5934359431266785], [0.34876102209091187, 0.6609238386154175], [0.4250500798225403, 0.6358742713928223], [0.33530130982398987, 0.694408655166626], [0.4235175549983978, 0.6437137126922607], [0.37656569480895996, 0.707577109336853], [0.4038240909576416, 0.7041497230529785], [0.3750770688056946, 0.7885176539421082], [0.39897292852401733, 0.7866389751434326], [0.3850657045841217, 0.8748058676719666], [0.40368637442588806, 0.8688294887542725]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.37518513202667236, 0.5571762919425964], [0.39406099915504456, 0.5521007776260376], [0.3690151274204254, 0.6034427881240845], [0.410139799118042, 0.5945553183555603], [0.35305607318878174, 0.6609373688697815], [0.4292038083076477, 0.6455367803573608], [0.3398907780647278, 0.6939241290092468], [0.42478060722351074, 0.6862502098083496], [0.38459110260009766, 0.7091379761695862], [0.41039934754371643, 0.7053678631782532], [0.38577336072921753, 0.7833229303359985], [0.40811699628829956, 0.7795175313949585], [0.3965281844139099, 0.8640068769454956], [0.41329026222229004, 0.8563134670257568]]","[139, 187]",tight_straight drive,"[2.793, 4.555, 0.621]","[2.835, 4.579, 0.624]","[1.222, 2.559, 0.339]",1 hit the ball
213,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3782173991203308, 0.5573873519897461], [0.0, 0.0], [0.3723227083683014, 0.6022598147392273], [0.4151487350463867, 0.597090482711792], [0.35625457763671875, 0.6614952683448792], [0.43438997864723206, 0.6531333923339844], [0.34458407759666443, 0.6986778378486633], [0.4304822087287903, 0.6935460567474365], [0.3887692391872406, 0.7170532941818237], [0.4149656295776367, 0.7148718237876892], [0.3877384066581726, 0.7990200519561768], [0.40580543875694275, 0.796899139881134], [0.40429753065109253, 0.8812256455421448], [0.41184431314468384, 0.8752471208572388]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.37518513202667236, 0.5571762919425964], [0.39406099915504456, 0.5521007776260376], [0.3690151274204254, 0.6034427881240845], [0.410139799118042, 0.5945553183555603], [0.35305607318878174, 0.6609373688697815], [0.4292038083076477, 0.6455367803573608], [0.3398907780647278, 0.6939241290092468], [0.42478060722351074, 0.6862502098083496], [0.38459110260009766, 0.7091379761695862], [0.41039934754371643, 0.7053678631782532], [0.38577336072921753, 0.7833229303359985], [0.40811699628829956, 0.7795175313949585], [0.3965281844139099, 0.8640068769454956], [0.41329026222229004, 0.8563134670257568]]","[133, 203]",tight_straight drive,"[2.832, 4.577, 0.624]","[2.835, 4.579, 0.624]","[0.855, 1.767, 0.236]",2 hit the ball
214,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3782173991203308, 0.5573873519897461], [0.0, 0.0], [0.3723227083683014, 0.6022598147392273], [0.4151487350463867, 0.597090482711792], [0.35625457763671875, 0.6614952683448792], [0.43438997864723206, 0.6531333923339844], [0.34458407759666443, 0.6986778378486633], [0.4304822087287903, 0.6935460567474365], [0.3887692391872406, 0.7170532941818237], [0.4149656295776367, 0.7148718237876892], [0.3877384066581726, 0.7990200519561768], [0.40580543875694275, 0.796899139881134], [0.40429753065109253, 0.8812256455421448], [0.41184431314468384, 0.8752471208572388]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3848344385623932, 0.5619315505027771], [0.0, 0.0], [0.3777454197406769, 0.6042788028717041], [0.4169485569000244, 0.6029219627380371], [0.3634745180606842, 0.6639285087585449], [0.43441158533096313, 0.6611820459365845], [0.35958966612815857, 0.7036529779434204], [0.4366048276424408, 0.7009639143943787], [0.38947486877441406, 0.717718780040741], [0.41349244117736816, 0.7171933650970459], [0.3914588391780853, 0.8030644059181213], [0.4046620726585388, 0.8025246262550354], [0.407975971698761, 0.8791059851646423], [0.40979933738708496, 0.8759084343910217]]","[126, 221]",tight_straight drive,"[2.832, 4.577, 0.624]","[2.867, 4.595, 0.626]","[0.222, 0.454, 0.061]",1 hit the ball
215,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.38491907715797424, 0.5620366334915161], [0.40454092621803284, 0.5614397525787354], [0.37770286202430725, 0.6045640707015991], [0.41698136925697327, 0.6032313108444214], [0.3632752001285553, 0.6641808748245239], [0.4345934987068176, 0.6614522337913513], [0.3592213988304138, 0.7038975954055786], [0.43681010603904724, 0.7012460231781006], [0.38946038484573364, 0.7177960872650146], [0.413534551858902, 0.7172903418540955], [0.3912423253059387, 0.8027135133743286], [0.4046778678894043, 0.8021833896636963], [0.407663494348526, 0.878528356552124], [0.40984219312667847, 0.875368595123291]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3848344385623932, 0.5619315505027771], [0.0, 0.0], [0.3777454197406769, 0.6042788028717041], [0.4169485569000244, 0.6029219627380371], [0.3634745180606842, 0.6639285087585449], [0.43441158533096313, 0.6611820459365845], [0.35958966612815857, 0.7036529779434204], [0.4366048276424408, 0.7009639143943787], [0.38947486877441406, 0.717718780040741], [0.41349244117736816, 0.7171933650970459], [0.3914588391780853, 0.8030644059181213], [0.4046620726585388, 0.8025246262550354], [0.407975971698761, 0.8791059851646423], [0.40979933738708496, 0.8759084343910217]]","[126, 221]",tight_straight drive,"[2.867, 4.595, 0.627]","[2.867, 4.595, 0.626]","[0.222, 0.454, 0.061]",1 hit the ball
216,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.38491907715797424, 0.5620366334915161], [0.40454092621803284, 0.5614397525787354], [0.37770286202430725, 0.6045640707015991], [0.41698136925697327, 0.6032313108444214], [0.3632752001285553, 0.6641808748245239], [0.4345934987068176, 0.6614522337913513], [0.3592213988304138, 0.7038975954055786], [0.43681010603904724, 0.7012460231781006], [0.38946038484573364, 0.7177960872650146], [0.413534551858902, 0.7172903418540955], [0.3912423253059387, 0.8027135133743286], [0.4046778678894043, 0.8021833896636963], [0.407663494348526, 0.878528356552124], [0.40984219312667847, 0.875368595123291]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3897615075111389, 0.5695332288742065], [0.4073047637939453, 0.566382110118866], [0.3829815685749054, 0.6158313155174255], [0.420307457447052, 0.6104774475097656], [0.36927253007888794, 0.6768770813941956], [0.4368663430213928, 0.6685187220573425], [0.36464864015579224, 0.715198278427124], [0.43574947118759155, 0.7113093733787537], [0.39694133400917053, 0.7265363931655884], [0.4206744134426117, 0.7244656682014465], [0.3976967930793762, 0.803767204284668], [0.41656485199928284, 0.8015928268432617], [0.41069722175598145, 0.8921219706535339], [0.42290180921554565, 0.8869852423667908]]","[126, 221]",tight_straight drive,"[2.867, 4.595, 0.627]","[2.859, 4.591, 0.626]","[0.222, 0.454, 0.061]",1 hit the ball
217,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.39375048875808716, 0.5734059810638428], [0.4114352762699127, 0.571487545967102], [0.386741578578949, 0.6173180341720581], [0.42377328872680664, 0.6138986945152283], [0.37733063101768494, 0.6751006841659546], [0.44010668992996216, 0.6723934412002563], [0.38053011894226074, 0.7166725397109985], [0.44032979011535645, 0.7155579328536987], [0.4025701880455017, 0.7248262166976929], [0.42763710021972656, 0.7237974405288696], [0.40433621406555176, 0.799659788608551], [0.4386185109615326, 0.7989423871040344], [0.4158326983451843, 0.8795058131217957], [0.4534834027290344, 0.876361072063446]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3897615075111389, 0.5695332288742065], [0.4073047637939453, 0.566382110118866], [0.3829815685749054, 0.6158313155174255], [0.420307457447052, 0.6104774475097656], [0.36927253007888794, 0.6768770813941956], [0.4368663430213928, 0.6685187220573425], [0.36464864015579224, 0.715198278427124], [0.43574947118759155, 0.7113093733787537], [0.39694133400917053, 0.7265363931655884], [0.4206744134426117, 0.7244656682014465], [0.3976967930793762, 0.803767204284668], [0.41656485199928284, 0.8015928268432617], [0.41069722175598145, 0.8921219706535339], [0.42290180921554565, 0.8869852423667908]]","[126, 221]",tight_straight drive,"[2.859, 4.591, 0.626]","[2.859, 4.591, 0.626]","[0.222, 0.454, 0.061]",2 hit the ball
218,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.39375048875808716, 0.5734059810638428], [0.4114352762699127, 0.571487545967102], [0.386741578578949, 0.6173180341720581], [0.42377328872680664, 0.6138986945152283], [0.37733063101768494, 0.6751006841659546], [0.44010668992996216, 0.6723934412002563], [0.38053011894226074, 0.7166725397109985], [0.44032979011535645, 0.7155579328536987], [0.4025701880455017, 0.7248262166976929], [0.42763710021972656, 0.7237974405288696], [0.40433621406555176, 0.799659788608551], [0.4386185109615326, 0.7989423871040344], [0.4158326983451843, 0.8795058131217957], [0.4534834027290344, 0.876361072063446]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.39896735548973083, 0.575106680393219], [0.4158098101615906, 0.5729344487190247], [0.39173078536987305, 0.6186553239822388], [0.42745113372802734, 0.6150755286216736], [0.3816387355327606, 0.6764799952507019], [0.44309836626052856, 0.6731051802635193], [0.38305458426475525, 0.721148669719696], [0.44394928216934204, 0.7196123003959656], [0.40542322397232056, 0.7232939004898071], [0.43096819519996643, 0.7221936583518982], [0.4029025137424469, 0.7935202717781067], [0.4476843774318695, 0.7928546667098999], [0.4093654155731201, 0.8705276250839233], [0.46645545959472656, 0.8672375082969666]]","[126, 221]",tight_straight drive,"[2.859, 4.591, 0.626]","[2.915, 4.616, 0.63]","[0.222, 0.454, 0.061]",1 hit the ball
219,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4046355187892914, 0.574982762336731], [0.4211544096469879, 0.5727856755256653], [0.39557358622550964, 0.6193745732307434], [0.4328673481941223, 0.6163671612739563], [0.3857325315475464, 0.6747958064079285], [0.4480535387992859, 0.672342836856842], [0.3907369375228882, 0.7175056338310242], [0.4517481327056885, 0.7154569625854492], [0.4089478850364685, 0.7234718203544617], [0.43625450134277344, 0.7231877446174622], [0.4046952724456787, 0.7953752279281616], [0.4538359045982361, 0.7955314517021179], [0.40589118003845215, 0.8732970356941223], [0.47026950120925903, 0.8712450861930847]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.32343482971191406, 0.6219631433486938], [0.0, 0.0], [0.3334597945213318, 0.6478877663612366], [0.3545058071613312, 0.6308742761611938], [0.3393177390098572, 0.7012408971786499], [0.3662176728248596, 0.6801828145980835], [0.0, 0.0], [0.0, 0.0], [0.3630233705043793, 0.7371057868003845], [0.38159745931625366, 0.7300881147384644], [0.3326091170310974, 0.7901572585105896], [0.38030490279197693, 0.7829949259757996], [0.31672877073287964, 0.8668360114097595], [0.3851766586303711, 0.8520880937576294]]","[110, 282]",straight drive,"[3.031, 4.654, 0.634]","[3.08, 4.665, 0.636]","[1.378, 2.718, 0.371]",2 hit the ball
220,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4094409942626953, 0.5694563388824463], [0.42576590180397034, 0.5674983859062195], [0.4003986716270447, 0.6137323379516602], [0.43847188353538513, 0.611094057559967], [0.3919168710708618, 0.6710395216941833], [0.4537729322910309, 0.6679643988609314], [0.3984813690185547, 0.7189513444900513], [0.4586711823940277, 0.7154085636138916], [0.41261568665504456, 0.7198330163955688], [0.4401514530181885, 0.7196390628814697], [0.4097030758857727, 0.7944086790084839], [0.4547101855278015, 0.7945976853370667], [0.41068562865257263, 0.8760048151016235], [0.4683821201324463, 0.874139130115509]]","[[0.31728243827819824, 0.6395899653434753], [0.31738072633743286, 0.6293913125991821], [0.3118045926094055, 0.6318740844726562], [0.32433149218559265, 0.6235247254371643], [0.0, 0.0], [0.34305936098098755, 0.6514300107955933], [0.3254733681678772, 0.6585556864738464], [0.3574525713920593, 0.7068566083908081], [0.3371221423149109, 0.719248354434967], [0.3440118432044983, 0.7545308470726013], [0.33195799589157104, 0.7625077366828918], [0.367347776889801, 0.7491711974143982], [0.353615939617157, 0.7510897517204285], [0.3410850167274475, 0.8020822405815125], [0.3204387426376343, 0.8032256364822388], [0.3368212580680847, 0.8630834221839905], [0.3084375560283661, 0.8628641963005066]]","[109, 280]",straight drive,"[3.095, 4.667, 0.636]","[2.747, 4.527, 0.617]","[1.35, 2.668, 0.364]",2 hit the ball
221,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.40937715768814087, 0.5694360136985779], [0.42572450637817383, 0.5673386454582214], [0.4005157947540283, 0.6136273145675659], [0.4387075901031494, 0.6107912063598633], [0.3925797641277313, 0.6704177260398865], [0.454276978969574, 0.6669787764549255], [0.3995280861854553, 0.7173570394515991], [0.4591309428215027, 0.7135576009750366], [0.4128113389015198, 0.7188847064971924], [0.44058841466903687, 0.7185533046722412], [0.40881794691085815, 0.7933447957038879], [0.45518308877944946, 0.793380081653595], [0.40965765714645386, 0.8746151328086853], [0.4697113633155823, 0.8725578188896179]]","[[0.3167213797569275, 0.6405165195465088], [0.31641435623168945, 0.630323588848114], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3413904905319214, 0.6520020961761475], [0.32814180850982666, 0.6546822190284729], [0.35792577266693115, 0.7043403387069702], [0.3364774286746979, 0.7135679721832275], [0.35264864563941956, 0.7452288269996643], [0.3332226872444153, 0.7567485570907593], [0.366626501083374, 0.7507678270339966], [0.35719984769821167, 0.750763475894928], [0.3379910886287689, 0.8008607029914856], [0.32796066999435425, 0.7999990582466125], [0.32932785153388977, 0.8640932440757751], [0.31650596857070923, 0.8614053726196289]]","[108, 280]",straight drive,"[3.088, 4.666, 0.636]","[2.402, 4.226, 0.577]","[1.348, 2.667, 0.364]",2 hit the ball
222,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4138186573982239, 0.5681964159011841], [0.4291822910308838, 0.5650584697723389], [0.40538129210472107, 0.609885573387146], [0.4440675377845764, 0.605819582939148], [0.39753150939941406, 0.6654844284057617], [0.45920830965042114, 0.6608095765113831], [0.4028988778591156, 0.7104448080062866], [0.4626440107822418, 0.7054684162139893], [0.41986674070358276, 0.7121042013168335], [0.4474688172340393, 0.711385190486908], [0.41570156812667847, 0.785642147064209], [0.4576151371002197, 0.7853257656097412], [0.4168331027030945, 0.8671714663505554], [0.46870508790016174, 0.8643064498901367]]","[[0.30821484327316284, 0.6504442691802979], [0.3081900477409363, 0.6414963006973267], [0.0, 0.0], [0.3150477409362793, 0.6338025331497192], [0.0, 0.0], [0.3329377770423889, 0.6574106216430664], [0.32117030024528503, 0.6575071215629578], [0.3450392484664917, 0.7038000226020813], [0.32465648651123047, 0.7055692076683044], [0.355386346578598, 0.7330574989318848], [0.3236882984638214, 0.7224669456481934], [0.3581315577030182, 0.7394317388534546], [0.3528020679950714, 0.7393417358398438], [0.325153648853302, 0.8107525110244751], [0.341803640127182, 0.8099786639213562], [0.3082207143306732, 0.8669513463973999], [0.33663421869277954, 0.8629979491233826]]","[107, 279]",straight drive,"[3.093, 4.667, 0.636]","[2.44, 4.267, 0.582]","[1.334, 2.643, 0.361]",2 hit the ball
